id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4530359620605357,JcJN82xtP,3160795914,喜欢宏色,我觉得顾佳才是女一#三十而已#,,,,三十而已,0,0,0,2020-07-24 23:42,iPhone客户端,,,
4530359562153008,JcJN2925W,5664319120,杨洋味,#三十而已##许幻山林有有热吻#艹艹艹看到预告半夜气的睡不着,,,,"三十而已,许幻山林有有热吻",2,11,52,2020-07-24 23:42,iPhone客户端,['http://ww2.sinaimg.cn/large/006bkU9Oly1gh2ho7ixkej30bh0nn0uh.jpg'],,
4530359527542130,JcJMYvE3g,2166150342,wuli渔儿呀,"#三十而已#被老公和他家里连蒙带骗""孩子小临时当全职太太""的睁大眼睛看看顾佳哈，孩子上了幼儿园她想出来做事，许幻山怎么说的?全体人以及孩子是怎么情感绑架的?""孩子就要妈妈""为什么不要爸爸你心里没点AC数吗？你怎么不去当全职爸爸?一旦你要出来，你就要被指责""你一直亲力亲为，为什么把儿子当包袱""",,,,三十而已,1,0,4,2020-07-24 23:42,Redmi K20 Pro 尊享版,,,
4530359515743580,JcJMXo6ao,1029128485,发现holiday,#三十而已#陈屿天天做好吃的邀请晓芹一起吃，感觉这就是他故意的#江疏影##童瑶##毛晓彤##现代剧#L发现holiday的微博视频,,,,"三十而已,江疏影,童瑶,毛晓彤,现代剧",9,48,825,2020-07-24 23:42,微博视频号,,"http://f.video.weibocdn.com/6iTSXbjrlx07F66fAaty01041200jjH60E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=bdef57f06ae52835a2c783ca389e8517&ori=0&ps=1BVp4ysnknHVZu&Expires=1627406698&ssig=2sf9%2FgssAp&KID=unistore,video",
4530359515221191,JcJMXlUgL,1597385952,我是孙大仙没错,我看好多人说明明顾佳能力强过她老公，为什么她选择当全职太太了。我感觉哈，顾佳的问题是她不想做“事业女性”，而是要做“成功女性”，世俗眼里全方位的成功。她不只想做名校毕业的外企员工，或者创业公司的女老板啊。她还要年轻有为的老公，可爱聪明的小孩，要住最好的小区，还要跟顶楼买莫奈画的富太太搭上线。她要只是想要当职场上的成功女人，太简单了，找一个陈屿类型的男人就好了。但这个女的又好强又慕强，不可能向下兼容，那除了逼老公跑快点也没别的办法吧！#三十而已#,,,,三十而已,0,0,6,2020-07-24 23:42,OPPO Reno,,,
4530353845318724,JcJDOmjDS,5206361360,渐行渐远渐五叔,#三十而已#,,宿迁·沭阳县,,三十而已,0,0,0,2020-07-24 23:19,OPPO随光而变R17,,,
4530353835873749,JcJDNoE1T,1780554010,JayRiry,JayRiry我听过最牛逼的话！#三十而已#,,,,三十而已,0,0,4,2020-07-24 23:19,JayRiry超话,"['http://ww4.sinaimg.cn/large/6a21191agy1gh2h1f6tiaj20u02xbwmy.jpg', 'http://ww3.sinaimg.cn/large/6a21191agy1gh2h1fxvabj20u05k048e.jpg', 'http://ww3.sinaimg.cn/large/6a21191agy1gh2h1gqizlj20u018tgpe.jpg']",,
4530353815951522,JcJDLoYgi,7383154936,陈多鱼哇噻,童谣的演技也太香了来看看童谣的性格天赋吧~#三十而已##顾佳人设##性格#L有余-数字读心的微博视频,,,,"三十而已,顾佳人设,性格",0,0,0,2020-07-24 23:19,微博视频号,,"http://f.video.weibocdn.com/001fEX5pgx07F64HLFXV010412004ekx0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1627406713&ssig=%2BWYid0geb3&KID=unistore,video",
4530353815423849,JcJDLmKZr,7213424572,就是机灵,//@认真的七七酱:#三十而已#快来一起捡白菜！首月仅需3元开通【腾讯视频vip+600万保障】～戳原博领取啦！卷发本博🔒@微保-腾讯旗下保险代理平台，7月30号，揪1个小可爱送上50元！[能量少女耶]@微博抽奖平台,,,"认真的七七酱,微保-腾讯旗下保险代理平台,微博抽奖平台",三十而已,0,0,0,2020-07-24 23:19,OPPO Reno Z,,,4530249403206325
4530353798913819,JcJDJBoTh,7343385331,Y浅梦S,三十而已#三十而已##童谣顾佳#今天又是顾·事业·佳顾佳很会利用资源，也很擅长把握人心，而且还细心且努力，这样的人不成功，那谁还能成功呢～LY浅梦S的微博视频,,,,"三十而已,童谣顾佳",0,0,1,2020-07-24 23:19,三十而已超话,,"http://f.video.weibocdn.com/0001UFpOgx07F64GM1D10104120091XM0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1627406713&ssig=Q4hWx2zP8m&KID=unistore,video",
4530353786065221,JcJDIprQ9,7474487605,SEVENATION_小山,#三十而已#顾姐加油！,,,,三十而已,0,0,0,2020-07-24 23:19,Redmi K20 Pro 真旗舰,,,
4530353781873026,JcJDI7Rg6,3464902650,Keira-琛,真的好棒的三观以及三十而已我选陈屿！真的没啥渣的，就是爱的方式不同罢了，就像当时秦昊看到伊能静眼睛肿了之后说我们家没有出现过被蚊子咬就出现生命问题的状况一样的道理，直男说话不中听，满足不了小女生的公主玛丽苏梦，但不能说人家渣说人家不爱啊。急着给钟晓芹做清宫手术是因为大夫说了越晚越伤身体啊，之前原生家庭不想生孩子，但最后还是想搭婴儿床啊。不懂浪漫但也还是学着去定最好的餐厅给钟晓芹过生日啊，要是天天追求爱啊腻歪谈恋爱的感觉，那隔壁许放炮不就找🍵出轨了么😑#三十而已#,,乌鲁木齐,,三十而已,0,0,3,2020-07-24 23:19,iPhone客户端,['http://ww4.sinaimg.cn/large/ce8637faly1gh2h1ujo5tj20u00u0gsl.jpg'],,
4530353781869416,JcJDI7QjS,5402085719,娱扒主,李泽锋《#三十而已#》播至第16-17集！——林有有太会了，她把许幻山夸上了天：“怎么会有像你这么厉害的人！”林有有送别许幻山，两人同时低头、近距离靠近的那个瞬间，他们心动了！#李泽锋#O网页链接,,,,"三十而已,李泽锋",101,113,109,2020-07-24 23:19,微博视频号,,,
4530353765881239,JcJDGoFYH,6380393541,帅美金鲤菌,//@布丁锦鲤:#三十而已#集美们注意啦！【tx视频vip+600万保障金】首月仅需3元～别说我没提醒，赶紧领取别犹豫～现在锁定@微保-腾讯旗下保险代理平台并转发本条微博，7.30加抽1位小阔耐送上50元现金！@微博抽奖平台,,,"布丁锦鲤,微保-腾讯旗下保险代理平台,微博抽奖平台",三十而已,0,0,0,2020-07-24 23:19,OPPO R9,,,4530249403206325
4530353752512415,JcJDFaxAP,6815128658,Shinyyyy-l,#三十而已#许幻山是什么渣男啊?顾佳在能拼事业的时候退下来照顾家庭但是在顾佳需要支持的时候怎么就没有一个人愿意支持她呢还把责任全推她身上为什么家庭就是女性的责任呢为什么男性在这种事上就是莫名理直气壮呢这就是女性创业的艰难啊,,,,三十而已,0,1,3,2020-07-24 23:19,微博国际版,,,
4530353727340825,JcJDCuNGp,3723536380,最温暖的光Leo,#三十而已#我的阳芹cp到底能不能成太甜拉,,,,三十而已,0,0,0,2020-07-24 23:19,荣耀 9X,,,
4530353726819043,JcJDCsBWz,3209637704,我妈说我应该叫佳荟,#三十而已#气得我，想把我的巴斯光年扔了🍵,,兰州,,三十而已,0,9,8,2020-07-24 23:19,iPhone 11,['http://ww1.sinaimg.cn/large/bf4f2f48ly1gh2h0jvfkuj22c02c0qv6.jpg'],,
4530353723682669,JcJDCfs1T,2661487867,芝士排骨不加醋,#梁正贤承认王漫妮女友身份#现实中谁不想要@edward_馬志威这样的男朋友啊~，绅士风度翩翩又帅又多金，梁正贤不要渣，就这么对漫妮好下去吧，后面有误会都可以解开拜托了#三十而已#,,,edward_馬志威,"梁正贤承认王漫妮女友身份,三十而已",0,0,4,2020-07-24 23:19,iPhone客户端,"['http://ww3.sinaimg.cn/large/9ea314fbgy1gh2h1qq4m9j20ku18eq7c.jpg', 'http://ww4.sinaimg.cn/large/9ea314fbgy1gh2h1qrisfj20ku19dn0t.jpg', 'http://ww1.sinaimg.cn/large/9ea314fbgy1gh2h1t6adsj20ku15qdiu.jpg', 'http://ww3.sinaimg.cn/large/9ea314fbgy1gh2h1qrlmaj20ke1hcgp5.jpg']",,
4530353702181778,JcJDA99zY,1980438991,巨蟹座的小糖宝,#三十而已#永远要把客户感受度放在首位，这片子对人情世故把握很到位。L巨蟹座的小糖宝的微博视频,,,,三十而已,0,0,5,2020-07-24 23:19,微博视频号,,"http://f.video.weibocdn.com/004x9RyQgx07F64FgssT0104120049Td0E010.mp4?label=mp4_ld&template=780x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627406713&ssig=FEiLzhOjBN&KID=unistore,video",
4530353668890159,JcJDwBiJF,5891103375,JFeiii,#三十而已#三个渣男我都评判不出谁更渣谁更讨厌了,,,,三十而已,0,0,0,2020-07-24 23:19,iPhone客户端,,,
4530353659721138,JcJDvEMUy,7161962323,电视剧三十而已,#三十而已#嗐，此处要替@演员李泽锋艾特许总，宁快听句劝吧,,,演员李泽锋,三十而已,12,70,503,2020-07-24 23:19,,,,
4530356541728621,JcJIa7fGZ,2290569377,不不不坠青云,#三十而已#我看见好像是预告啥的吧，许幻山出轨那女的后来还动顾佳儿子来着？！淦，这女的可真是,,,,三十而已,0,0,3,2020-07-24 23:30,,,,
4530356513148249,JcJI7dd0d,1835668801,Lovelife一Alice,#三十而已#干了这碗鸡汤，古耐特！,,,,三十而已,0,1,1,2020-07-24 23:30,iPhone客户端,"['http://ww3.sinaimg.cn/large/6d6a1541ly1gh2hc5nu83j20rs31ek8x.jpg', 'http://ww2.sinaimg.cn/large/6d6a1541ly1gh2hc68xmgj20rs31e1a2.jpg', 'http://ww1.sinaimg.cn/large/6d6a1541ly1gh2hc50gl6j20rs2lr4e5.jpg']",,
4530356479333327,JcJI3Da1x,3080850721,娇花最闪亮,梁正贤太太太太太会了，需要一个梁正贤哈哈哈哈哈哈哈哈#三十而已#,,,,三十而已,0,0,0,2020-07-24 23:30,Android,,,
4530356478806702,JcJI3AX1A,6896955368,来呀一起看雨,//@雪菲and楚依:#三十而已#快来一起捡白菜！🥬首月仅需3元开通【腾讯视频vip+600万保障】～戳原博领取啦！锁定🔒@微保-腾讯旗下保险代理平台并转发这条微博，7月30日揪1位幸运鹅送上💰50元,,,"雪菲and楚依,微保-腾讯旗下保险代理平台",三十而已,0,0,0,2020-07-24 23:30,iPhone客户端,,,4530249403206325
4530356432418335,JcJHZa97p,6579479376,娱圈大BOSS,《#三十而已#》#童瑶#|#江疏影#|#毛晓彤#顾佳说服老公买包包，要拿到订单这是敲门砖L娱圈大BOSS的微博视频,,,,"三十而已,童瑶,江疏影,毛晓彤",0,0,0,2020-07-24 23:30,微博视频号,,"http://f.video.weibocdn.com/iVHd6wdwlx07F5D7eOgw010412007zj90E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627406717&ssig=yUlS613GGd&KID=unistore,video",
4530356416683533,JcJHXs2GV,2608809423,墩布挖白菜,0点，前3000件89.5有169-40巻Salus德国铁孕妇补铁补气血铁素500ml点：O网页链接前300件5折84.5Salus天然复合维生素BIO营养液点：O网页链接前100件5折=139.5It’sskin伊思EX红参蜗牛水乳霜套装点：O网页链接前500件5折=5.95红豆薏米芡实茶点：O网页链接前100件5折配合页面5巻=29.5艾惟诺宝宝专用洗发水沐浴露二合一点：O网页链接前300件5折+20巻=6.5起北京同仁堂六味地黄丸点：O网页链接前888件5折=22.17起甜甜圈双肩包点：O网页链接前100件5折=16.4谭八爷招牌冷吃牛肉170g点：O网页链接点赞，送荭包L墩布挖白菜的微博视频#三十而已#,,,,三十而已,0,1,3,2020-07-24 23:30,微博视频号,,"http://f.us.sinaimg.cn/002Keuzhlx07k2U4h4f601040200716e0k010.mp4?label=mp4_ld&template=640x360.28&ori=0&ps=1BVp4ysnknHVZu&Expires=1627406717&ssig=LfpCCVL4kX&KID=unistore,video",
4530356395715377,JcJHVnYPv,3213170814,梵梵梵梵妮儿,#三十而已#王漫妮和小白的对话值得让人深思，像小白这样的女生，生活中也有不少!你想对小白说点什么吗？#超可爱的分享##秒拍视频#L娱圈甜甜圈的微博视频,,,,"三十而已,超可爱的分享,秒拍视频",0,0,3,2020-07-24 23:29,微博视频号,,"http://f.video.weibocdn.com/002YF1zXgx07F5jiMgSs01041200aMPT0E010.mp4?label=mp4_ld&template=792x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627406717&ssig=kTOqM9%2FGGw&KID=unistore,video",
4530356395449076,JcJHVmRyk,6782560562,盖世皮皮啊,#三十而已#不喜欢钟晓阳这个弟弟男版绿茶天天一口一个姐姐姐姐的,,,,三十而已,0,0,0,2020-07-24 23:29,iPhone客户端,,,
4530356390988610,JcJHV49bk,3453285370,驮雾来,#三十而已##杨玏#妈耶～第十七集很难不让人质疑陈屿在电视台的工作性质是否当真忙碌值满格🙊离婚前忙成🐶...离婚后怎么就能闲成🐷顿顿亲自操刀下厨鸡冻而焦灼等待前妻回家的陈屿石连眼力见和哄老婆段位都骤然进阶..就hin无语子,,,,"三十而已,杨玏",0,0,10,2020-07-24 23:29,华为P9手机摄影再突破,"['http://ww4.sinaimg.cn/large/cdd4f3fagy1gh2h8tttk7j20qo0mtabm.jpg', 'http://ww4.sinaimg.cn/large/cdd4f3fagy1gh2h8rdk1aj203i02qa9v.jpg']",,
4530356387057153,JcJHUtBT3,5774056211,SWIN组合,#三十而已##陈屿追妻火葬场#虽然才更到十几集，我觉得吧，整部剧最好的男的应该也是陈屿吧，虽然有点直男，但他也不是渣男啊，也没出轨，也没艳遇，而且不说他小时候怎么样吧，他也是靠自己读的大学在上海定居买的房啊，虽然也有单位的功劳，比起许幻山，他好太多了，而且钟晓芹怀孕了，他刚开始说不要，他说这个孩子是意外，不是计划当中，他当初说这句话我也挺气的，什么叫不在计划当中，结婚三年，都过30了，难道你俩要丁克吗，而且还说打掉，但是后来也没打，各种小细节说明他也挺在乎孩子的，只是事业刚起步，他也是考虑周到总比那些生了不负责的好，要说陈屿不好，也不会一直获得岳母的青睐，得到父母的喜欢是很重要的，这跟有钱没钱没有关系，说到离婚，孩子没了是导火线，我觉得双方都有问题，陈屿直男，直接，不会表达，公司的事很多时候都憋着又不说，钟晓芹，从小就是公主命，一直都是被父母照顾呵护长大的，就算她做好心理准备要了孩子，我觉得应该还是要靠她妈妈或者顾佳[捂脸]，两个人单拎出来都好，就是不适合在一起，我看这进度她俩估计要复婚的节奏[捂脸]，都说男的得到了不珍惜，失去了才后悔，都是通病来的，,,佛山,,"三十而已,陈屿追妻火葬场",0,1,16,2020-07-24 23:29,iPhone客户端,"['http://ww2.sinaimg.cn/large/006iLlMTgy1gh2hbqaf7bj31e05ylavm.jpg', 'http://ww4.sinaimg.cn/large/006iLlMTgy1gh2hbqwcymj31jk4qbtnm.jpg', 'http://ww4.sinaimg.cn/large/006iLlMTgy1gh2hbrmcvzj317968ye81.jpg', 'http://ww2.sinaimg.cn/large/006iLlMTgy1gh2hbpqd7wj31e05ugtov.jpg', 'http://ww3.sinaimg.cn/large/006iLlMTgy1gh2hbs82soj30h40ax3z3.jpg', 'http://ww2.sinaimg.cn/large/006iLlMTgy1gh2hbsphtyj30jz0jzwg7.jpg']",,
4530356378670648,JcJHTAnDa,6450524269,山鬼Lili,#三十而已#顾佳太飒了。,,,,三十而已,0,0,0,2020-07-24 23:29,iPad mini,,,
4530356314963980,JcJHNkPmc,3290071275,NINEVER--段闪闪,#三十而已#前两天每天都恨不得晓芹和陈屿离婚，今天看了两集以后发现陈屿可能是全剧还不错的男人了，呜呜呜，晓芹快原谅他，复合吧。许幻山是什么东西啊，俺服了，乐园的单子都是顾佳给他拉来的，居然连顾佳要钱盘茶厂都不让，还让顾佳在家里带孩子一直做全职太太，自己却在外面找小三！！气死我了！！佳佳子这两集被欺负的好惨，呜呜呜，茶厂被太太们坑，还被许幻山数落，心疼我顾佳，女人想要重新复出真的不容易还有王漫妮，你快醒醒啊，这男的有啥好！！！敲他一笔快走不香吗呜呜呜呜呜,,,,三十而已,0,0,6,2020-07-24 23:29,HUAWEI P10 Plus,,,
4530350589750204,JcJyyEUtm,3986147355,新剧不能停,#林有有段位#【李泽锋《#三十而已#》播至第16-17集！——林有有太会了，她把许幻山夸上了天：“怎么会有像你这么厉害的人！”】林有有送别许幻山，两人同时低头、近距离靠近的那个瞬间，他们心动了！林有有送给许幻山一个巴斯光年钥匙链，把这个男人夸到了天上：“怎么会有像你这么厉害的人！！你就和巴斯光年一样，你们都是照亮宇宙的太空骑警！！”许幻山特别喜欢女人夸自己，笑成了一朵老菊花……L新剧不能停的微博视频,,,,"林有有段位,三十而已",293,920,14468,2020-07-24 23:06,微博视频号,,"http://f.video.weibocdn.com/tymIr5zvlx07F63OsTBC01041200hKV40E010.mp4?label=mp4_ld&template=640x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627406717&ssig=sURZaNPu%2BD&KID=unistore,video",
4530356286663323,JcJHKrXqX,1764633712,Alicezzz,#三十而已#哈哈，老菊花😂。其实，穷小子出身并不可怕，可怕的是没有进步。因为人从20到30，随着经历，财力，阅历，审美，品位的增长，一般很难再被初始化的廉价赞美，品位层次较低的女性吸引。许幻山，还停滞不前，会被这种女的魅惑，证明他比较low，人不会进步没办法的，只配吃💩了。,,,,三十而已,0,0,0,2020-07-24 23:29,HUAWEI Mate 30 Pro,,,4530350589750204
4530356285867993,JcJHKoCx3,5758636252,沧浪事话,#三十而已#喜欢的两句话1.唯一不用担心后路的方式，就是把前路走长。2.始乱终弃是因果关系,,,,三十而已,0,0,0,2020-07-24 23:29,HUAWEI nova 2,,,
4530356256511391,JcJHHrjUr,7392495623,Hopeliveson,#三十而已#最新预告顾佳终于要开始专心搞事业了！！太太圈果然像宫斗一样，心疼顾佳被算计了，想看顾顾重整旗鼓归来！！气死那些太太！！！顾姐加油！！,,,,三十而已,0,0,0,2020-07-24 23:29,前后2000万 OPPO R11,,,
4530356218767698,JcJHDAMSu,2170149580,唯_翼,#三十而已#渣男排名赛，许幻山断层第一！,,,,三十而已,0,0,2,2020-07-24 23:29,iPhone客户端,,,
4530356210379776,JcJHD1ANq,2324329303,热播剧学姐,#三十而已#顾佳退出太太圈，太霸气了，我叫顾佳，后会无期！L热播剧学姐的微博视频,,,,三十而已,122,117,227,2020-07-24 23:29,三十而已超话,,"http://f.video.weibocdn.com/00465Eyjgx07F65lJ0di01041200a6HM0E010.mp4?label=mp4_ld&template=640x352.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627406717&ssig=hJi3QI0Bp4&KID=unistore,video",
4530352393038518,JcJBtcKsm,7034645186,神也会脸红638,#三十而已#《三十而已》这部剧播到现在，江疏影饰演的王曼妮毁誉参半，人设开始倒塌。一开始，吉吉以为王曼妮是稳拿励志人设，但到梁正弦出现，人设画风立马变了。跟恋爱脑没什么区别，甚至有点拜金。...#新闻看点#O《三十而已》：王曼妮一开始就发现了梁正弦的渣，只是装作不知道,,,,"三十而已,新闻看点",0,0,0,2020-07-24 23:14,新浪看点客户端,,,
4530352385692791,JcJBsnSXd,7402917087,小雪糕的小雪,#三十而已##林有有##许幻山你太坏了#看了预告又是被气到的一天！！林有有这段子太高了，真泡的一壶好🍵！！！绝唱歌冰激凌发自拍踢球每次都有新花样啊。建议不知🍵为何物的同学们去看看林有有，这简直了，茶味冲天！！！还有许幻山个臭男人，真是给你脸了，哪来的优越感啊，没有顾佳你啥也不是！！！看他跟顾佳吵架那段真是气死了！！！点个烟花把你一起炸了吧！！！！生气😒╰_╯每日一问#顾佳离婚了了吗#,,,,"三十而已,林有有,许幻山你太坏了,顾佳离婚了了吗",0,0,0,2020-07-24 23:14,vivo X23全息幻彩,,,
4530352381501112,JcJBs6ivu,5178751774,Estelle__华,看了二十不惑和三十而已，二十五的我不上不下，我的愿望是：“现在当个快乐的女孩，中年时当个快乐的阿姨，老年时当个快乐的老太婆”还有许幻山，我已经不讨厌陈屿啦，难道家里的花朵不香吗?真要被你气死了。#三十而已##二十不惑##陈屿靠许幻山洗白#,,乌鲁木齐,,"三十而已,二十不惑,陈屿靠许幻山洗白",0,2,7,2020-07-24 23:14,小米8 SE,['http://ww2.sinaimg.cn/large/005EtvUqly1gh2gt80pdxj31p40u0aio.jpg'],,
4530352381235879,JcJBs5bvx,3944713732,聪Abby,我觉得陈屿不渣，有时候其实挺好的，就是不太体贴。钟晓芹挺好的，对人特别真诚，对陈屿也特别好，只不过有时候有一小点作。#三十而已#,,,,三十而已,0,0,3,2020-07-24 23:14,iPhone客户端,,,
4530352373117134,JcJBrd4Um,5319184097,今天也要开心嘎嘎,越看梁正贤越不像个好人#三十而已#,,,,三十而已,0,0,0,2020-07-24 23:13,iPhone 11 Pro Max,,,
4530352373105510,JcJBrd1SS,1901795147,Catalpa_7,#三十而已#“始乱终弃是因果关系。”太有道理了giao！,,,,三十而已,0,6,2,2020-07-24 23:13,iPhone客户端,,,
4530352314385570,JcJBlioT0,5970245058,豆子_Ppppppang,#三十而已#“莫奈的睡莲”没有弹幕的电视无趣O绿洲,,,,三十而已,0,0,0,2020-07-24 23:13,绿洲APP,['http://ww3.sinaimg.cn/large/006w2xt8ly3gh2gvwok32j31hc0u0e7f.jpg'],,
4530352285027769,JcJBil5X3,1827193027,须弥山下树,#三十而已#梁正贤@edward_馬志威好会撩啊，哄女朋友太有一套了！又是送车又是送饰品，虽然#梁正贤果然是海王#，但是女孩子谁能拒绝这样帅的海王呢！,,,edward_馬志威,"三十而已,梁正贤果然是海王",0,0,1,2020-07-24 23:13,Android,"['http://ww2.sinaimg.cn/large/6ce8c0c3gy1gh2gvpz1fpj21fg3407wh.jpg', 'http://ww2.sinaimg.cn/large/6ce8c0c3gy1gh2gvsj9fgj21gk3401ky.jpg', 'http://ww4.sinaimg.cn/large/6ce8c0c3gy1gh2gvtaeqej20u0147k60.jpg', 'http://ww4.sinaimg.cn/large/6ce8c0c3gy1gh2gvugcmsj21hc2yt1kx.jpg']",,
4530352260124007,JcJBg0wg7,2738061772,___方經緯,顾佳这老婆太完美了。#三十而已#,,,,三十而已,0,4,1,2020-07-24 23:13,iPhone XS,,,
4530352234696673,JcJBdjHON,7076506603,昏妮的小宝贝,#三十而已#不是你们都喜欢钟晓阳吗？？？钟晓阳主动去勾搭有夫之妇还有点过激行为嘴还碎这都行？？？让钟晓芹一个人去好好工作吧哎呀陈屿钟晓阳都不行嘿呀,,,,三十而已,0,0,0,2020-07-24 23:13,Android,,,
4530352221855721,JcJBc7MKZ,5960127158,swan_swanning,听顾佳说二十岁和三十岁的区别～人不担心后路的唯一方式就是要把前路走长…#三十而已#Lswan_swanning的微博视频,,,,三十而已,0,0,1,2020-07-24 23:13,iPad Pro,,"http://f.video.weibocdn.com/aLnGbcT4lx07F64g6Cic010412005HVZ0E010.mp4?label=mp4_ld&template=480x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BVp4ysnknHVZu&Expires=1627406727&ssig=WMzYQTLr0V&KID=unistore,video",
4530352209796004,JcJBaF6o4,6329125761,剧星大魔王,#王漫妮顾佳吵架#顾佳一针见血，人间清醒顾佳，理性王者顾佳，当局者迷旁观者清，在被爱情冲昏头脑动了真心的时候，王漫妮需要在冷静冷静了。#三十而已#,,,,"王漫妮顾佳吵架,三十而已",0,0,0,2020-07-24 23:13,iPhone客户端,"['http://ww2.sinaimg.cn/large/006UkmJzly1gh2gvg9wc5j30xc2bcqib.jpg', 'http://ww2.sinaimg.cn/large/006UkmJzly1gh2gvglekej30xc2s0ar5.jpg', 'http://ww2.sinaimg.cn/large/006UkmJzly1gh2gvgy09lj30xc0u0dlq.jpg', 'http://ww3.sinaimg.cn/large/006UkmJzly1gh2gvh7c5mj30xc1e0n67.jpg', 'http://ww1.sinaimg.cn/large/006UkmJzly1gh2gvhivbvj30u00u00yr.jpg', 'http://ww2.sinaimg.cn/large/006UkmJzly1gh2gvhprmij30xc17cgug.jpg']",,
4530352209789429,JcJBaF4G1,5861837782,xwljabyzsql,#三十而已#每日一问:今天顾佳姐姐离婚了吗?还没有,,,,三十而已,0,1,0,2020-07-24 23:13,OPPO智能手机,,,
4530352204290907,JcJBai0gb,5711163690,每天都少吃点,#三十而已#,,,,三十而已,0,1,0,2020-07-24 23:13,HUAWEI Mate 30 5G,['http://ww3.sinaimg.cn/large/006evszoly1gh2gve64hzj30rt0wujxg.jpg'],,
4530352204290266,JcJBai05Q,5859264178,江岑girl,#三十而已#看了新的预告，顾佳目前的人设太完美了！希望顾佳事业风生水起，婚姻的不愉快让事业来填补吧～,,,,三十而已,0,0,1,2020-07-24 23:13,iPhone客户端,,,
4530352196426234,JcJB9qXKW,3026602075,恶搞赵铁柱,追妻火葬场#搞笑视频##三十而已#L恶搞赵铁柱的微博视频,,,,"搞笑视频,三十而已",0,0,1,2020-07-24 23:13,iPhone客户端,,"http://f.video.weibocdn.com/EtamtIWflx07F64fG3Ic010412005B1V0E010.mp4?label=mp4_ld&template=360x640.24.0&trans_finger=81b11b8c5ffb62d33ceb3244bdd17e7b&ori=0&ps=1BVp4ysnknHVZu&Expires=1627406727&ssig=cMz7dvU4T%2B&KID=unistore,video",
4530352183323892,JcJB8dWHa,5228535064,资深打工人陆阿远,"″二十岁的时候，一切都是向前看的，没什么不敢拼，没什么不敢放弃的，可是到了三十岁，大家着急买房子、生孩子，这些东西有一个统称，叫做退路。这种观念是错误的，一百条退路，没有一条是向前的！一旦有了这种观念，人生还能好吗？咱们才30岁，人生的半场还没过完呢，你有什么不敢拼的吗？人不担心后路的唯一方式,就是把前路走长″(顾佳)年龄只是个数字，不管多大，始终如一#三十而已#",,,,三十而已,0,0,0,2020-07-24 23:13,Redmi K20 Pro 尊享版,"['http://ww4.sinaimg.cn/large/005HQoOIgy1gh2gk4wpeij30ty0vatar.jpg', 'http://ww1.sinaimg.cn/large/005HQoOIgy1gh2gvcjefkj30qy0ps407.jpg']",,
4530363374243976,JcJTbhO3e,5540323647,-快让啵战去滑雪啊,#三十而已#当许幻山对顾佳说出我会用我的一生去爱你的时候，你能相信他转身就要牵别的女人的手吗……,,,,三十而已,0,0,2,2020-07-24 23:57,iPhone 11,['http://ww3.sinaimg.cn/large/0062WDgPly1gh2i5msa2nj314e0mpww6.jpg'],,
4530363358256862,JcJT9yDZc,5123057078,小时有伴长大有肉,#三十而已#在奔三的路上一直都没活明白对钟晓芹特别有共鸣像极了大多数生活中平凡普通的女孩但依旧清澈水灵,,,,三十而已,0,0,0,2020-07-24 23:57,HUAWEI Mate 30,['http://ww1.sinaimg.cn/large/005AHPaSly1gh2i4ftp6ij31hc0rfqcm.jpg'],,
